Year, NodeId, Gender, Age, Population, Infected CD4 Under 200 (Not On ART), Infected CD4 200 To 349 (Not On ART), Infected CD4 350 To 499 (Not On ART), Infected CD4 500 Plus (Not On ART), Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative
1965.92,1,1,34,7,0,0,0,0,7,0,7,0,0,7,0,0,0,0
1965.92,1,1,35,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1965.92,1,1,36,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0
1965.92,1,1,37,9,0,0,0,0,9,0,9,0,0,9,0,0,0,0
1965.92,1,1,38,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1965.92,1,1,39,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1965.92,1,1,40,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1965.92,1,1,41,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1965.92,1,1,42,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1965.92,1,1,43,7,0,0,0,0,7,0,7,0,0,7,0,0,0,0
1965.92,1,1,44,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1965.92,1,1,45,7,0,0,0,0,7,0,7,0,0,7,0,0,0,0
1965.92,1,1,46,6,0,0,0,0,6,0,6,1,1,6,0,0,0,0
1965.92,1,1,47,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1965.92,1,1,48,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1965.92,1,1,49,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1965.92,1,1,50,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0
1965.92,1,1,51,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1965.92,1,1,52,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1965.92,1,1,53,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1965.92,1,1,54,7,0,0,0,0,7,0,7,0,0,7,0,0,0,0
1965.92,1,1,55,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1965.92,1,1,56,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1965.92,1,1,57,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1965.92,1,1,58,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1965.92,1,1,59,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0
1965.92,1,1,60,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1965.92,1,1,61,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1965.92,1,1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,64,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1965.92,1,1,65,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1965.92,1,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,67,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1965.92,1,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,69,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1965.92,1,1,70,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1965.92,1,1,71,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1965.92,1,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,74,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1965.92,1,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,78,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1965.92,1,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,85,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1965.92,1,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965.92,1,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,0,6,6,0,0,0,0,6,0,6,0,0,6,0,0,0,0
1966.42,1,0,7,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.42,1,0,8,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1966.42,1,0,9,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,0,10,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.42,1,0,11,6,0,0,0,0,6,0,6,0,0,6,0,0,0,0
1966.42,1,0,12,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,0,13,6,0,0,0,0,6,0,6,0,0,6,0,0,0,0
1966.42,1,0,14,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0
1966.42,1,0,15,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1966.42,1,0,16,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.42,1,0,17,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,0,18,6,0,0,0,0,6,0,6,0,0,6,0,0,0,0
1966.42,1,0,19,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1966.42,1,0,20,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.42,1,0,21,8,0,0,0,0,8,0,8,0,0,8,0,0,0,0
1966.42,1,0,22,7,0,0,0,0,7,0,7,0,0,7,0,0,0,0
1966.42,1,0,23,12,0,0,0,0,12,0,12,0,0,12,0,0,0,0
1966.42,1,0,24,8,0,0,0,0,8,0,8,0,0,8,0,0,0,0
1966.42,1,0,25,7,0,0,0,0,7,0,7,0,0,7,0,0,0,0
1966.42,1,0,26,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.42,1,0,27,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.42,1,0,28,9,0,0,0,0,9,0,9,0,0,9,0,0,0,0
1966.42,1,0,29,6,0,0,0,0,6,0,6,0,0,6,0,0,0,0
1966.42,1,0,30,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0
1966.42,1,0,31,6,0,0,0,0,6,0,6,0,0,6,0,0,0,0
1966.42,1,0,32,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.42,1,0,33,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0
1966.42,1,0,34,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1966.42,1,0,35,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0
1966.42,1,0,36,6,0,0,0,0,6,0,6,0,0,6,0,0,0,0
1966.42,1,0,37,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0
1966.42,1,0,38,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,0,39,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.42,1,0,40,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0
1966.42,1,0,41,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1966.42,1,0,42,6,0,0,0,0,6,0,6,1,1,6,0,0,0,0
1966.42,1,0,43,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.42,1,0,44,3,0,0,0,0,3,0,3,1,1,3,0,0,0,0
1966.42,1,0,45,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.42,1,0,46,8,0,0,0,0,8,0,8,0,0,8,0,0,0,0
1966.42,1,0,47,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.42,1,0,48,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.42,1,0,49,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,0,50,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0
1966.42,1,0,51,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.42,1,0,52,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,0,53,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.42,1,0,54,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1966.42,1,0,55,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.42,1,0,56,5,0,0,0,0,5,0,5,1,1,5,0,0,0,0
1966.42,1,0,57,2,0,0,0,0,2,0,2,1,1,2,0,0,0,0
1966.42,1,0,58,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1966.42,1,0,59,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.42,1,0,60,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,0,61,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,0,62,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.42,1,0,63,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,0,64,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.42,1,0,65,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.42,1,0,66,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,0,67,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,0,68,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,0,69,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,0,70,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,0,72,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,0,73,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,0,76,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,0,78,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.42,1,0,79,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,0,80,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0
1966.42,1,0,81,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,0,83,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,0,87,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,0,95,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,6,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1966.42,1,1,7,6,0,0,0,0,6,0,6,0,0,6,0,0,0,0
1966.42,1,1,8,9,0,0,0,0,9,0,9,0,0,9,0,0,0,0
1966.42,1,1,9,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0
1966.42,1,1,10,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1966.42,1,1,11,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1966.42,1,1,12,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.42,1,1,13,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.42,1,1,14,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1966.42,1,1,15,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.42,1,1,16,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.42,1,1,17,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1966.42,1,1,18,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.42,1,1,19,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0
1966.42,1,1,20,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0
1966.42,1,1,21,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0
1966.42,1,1,22,8,0,0,0,0,8,0,8,1,1,8,0,0,0,0
1966.42,1,1,23,11,0,0,0,0,11,0,11,0,0,11,0,0,0,0
1966.42,1,1,24,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0
1966.42,1,1,25,8,0,0,0,0,8,0,8,0,0,8,0,0,0,0
1966.42,1,1,26,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.42,1,1,27,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.42,1,1,28,6,0,0,0,0,6,0,6,0,0,6,0,0,0,0
1966.42,1,1,29,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1966.42,1,1,30,8,0,0,0,0,8,0,8,0,0,8,0,0,0,0
1966.42,1,1,31,7,0,0,0,0,7,0,7,0,0,7,0,0,0,0
1966.42,1,1,32,7,0,0,0,0,7,0,7,0,0,7,0,0,0,0
1966.42,1,1,33,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1966.42,1,1,34,7,0,0,0,0,7,0,7,0,0,7,0,0,0,0
1966.42,1,1,35,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0
1966.42,1,1,36,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.42,1,1,37,6,0,0,0,0,6,0,6,0,0,6,0,0,0,0
1966.42,1,1,38,10,0,0,0,0,10,0,10,0,0,10,0,0,0,0
1966.42,1,1,39,2,0,0,0,0,2,0,2,1,1,2,0,0,0,0
1966.42,1,1,40,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.42,1,1,41,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,1,42,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.42,1,1,43,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1966.42,1,1,44,8,0,0,0,0,8,0,8,0,0,8,0,0,0,0
1966.42,1,1,45,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.42,1,1,46,8,0,0,0,0,8,0,8,0,0,8,0,0,0,0
1966.42,1,1,47,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0
1966.42,1,1,48,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1966.42,1,1,49,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.42,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,51,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.42,1,1,52,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1966.42,1,1,53,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1966.42,1,1,54,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.42,1,1,55,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1966.42,1,1,56,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,1,57,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1966.42,1,1,58,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.42,1,1,59,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.42,1,1,60,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0
1966.42,1,1,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,62,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,64,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.42,1,1,65,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.42,1,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,67,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.42,1,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,70,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.42,1,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,72,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,75,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.42,1,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,78,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,85,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.42,1,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.42,1,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.92,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.92,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.92,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.92,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.92,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.92,1,0,6,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.92,1,0,7,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0
1966.92,1,0,8,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.92,1,0,9,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1966.92,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966.92,1,0,11,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1966.92,1,0,12,6,0,0,0,0,6,0,6,0,0,6,0,0,0,0
1966.92,1,0,13,3,0,0,0,0,3,0,3,1,1,3,0,0,0,0
1966.92,1,0,14,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.92,1,0,15,7,0,0,0,0,7,0,7,0,0,7,0,0,0,0
1966.92,1,0,16,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.92,1,0,17,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.92,1,0,18,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.92,1,0,19,7,0,0,0,0,7,0,7,0,0,7,0,0,0,0
1966.92,1,0,20,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1966.92,1,0,21,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.92,1,0,22,8,0,0,0,0,8,0,8,0,0,8,0,0,0,0
1966.92,1,0,23,8,0,0,0,0,8,0,8,0,0,8,0,0,0,0
1966.92,1,0,24,12,0,0,0,0,12,0,12,0,0,12,0,0,0,0
1966.92,1,0,25,7,0,0,0,0,7,0,7,0,0,7,0,0,0,0
1966.92,1,0,26,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.92,1,0,27,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0
1966.92,1,0,28,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0
1966.92,1,0,29,8,0,0,0,0,8,0,8,0,0,8,0,0,0,0
1966.92,1,0,30,6,0,0,0,0,6,0,6,0,0,6,0,0,0,0
1966.92,1,0,31,7,0,0,0,0,7,0,7,0,0,7,0,0,0,0
1966.92,1,0,32,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0
1966.92,1,0,33,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.92,1,0,34,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.92,1,0,35,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.92,1,0,36,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.92,1,0,37,8,0,0,0,0,8,0,8,0,0,8,0,0,0,0
1966.92,1,0,38,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.92,1,0,39,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.92,1,0,40,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.92,1,0,41,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.92,1,0,42,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1966.92,1,0,43,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0
1966.92,1,0,44,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.92,1,0,45,5,0,0,0,0,5,0,5,1,1,5,0,0,0,0
1966.92,1,0,46,5,0,0,0,0,5,0,5,0,0,5,0,0,0,0
1966.92,1,0,47,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.92,1,0,48,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.92,1,0,49,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.92,1,0,50,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.92,1,0,51,6,0,0,0,0,6,0,6,0,0,6,0,0,0,0
1966.92,1,0,52,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.92,1,0,53,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.92,1,0,54,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.92,1,0,55,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1966.92,1,0,56,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1966.92,1,0,57,4,0,0,0,0,4,0,4,0,0,4,0,0,0,0
1966.92,1,0,58,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.92,1,0,59,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0
1966.92,1,0,60,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.92,1,0,61,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.92,1,0,62,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1966.92,1,0,63,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.92,1,0,64,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.92,1,0,65,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.92,1,0,66,2,0,0,0,0,2,0,2,0,0,2,0,0,0,0
1966.92,1,0,67,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.92,1,0,68,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.92,1,0,69,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1966.92,1,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
