Time,NodeID,Species,MicrosporidiaStrain,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG
58,340461476,SillySkeeter,NoMicrosporidia,9310,102,211,8997,12739,8398,66271,402400
58,340461476,SillySkeeter,Strain_A,630,0,4,626,707,3108,9256,0
58,340461476,SillySkeeter,Strain_B,454,0,3,451,469,2275,6580,0
58,340461476,SillySkeeter2,NoMicrosporidia,9272,116,214,8942,12314,7848,64597,411920
58,340461476,SillySkeeter2,Strain_C,1779,0,16,1763,1883,7328,17026,0
58,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
59,340461476,SillySkeeter,NoMicrosporidia,9100,109,209,8782,12426,7931,65953,415320
59,340461476,SillySkeeter,Strain_A,790,0,5,785,912,3409,9235,0
59,340461476,SillySkeeter,Strain_B,584,0,7,577,614,2456,6737,0
59,340461476,SillySkeeter2,NoMicrosporidia,8969,116,202,8651,12001,7231,64658,439880
59,340461476,SillySkeeter2,Strain_C,2197,0,33,2164,2349,7654,17051,0
59,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
60,340461476,SillySkeeter,NoMicrosporidia,8762,107,195,8460,12071,7607,66138,414040
60,340461476,SillySkeeter,Strain_A,968,0,9,959,1114,3582,9188,0
60,340461476,SillySkeeter,Strain_B,699,0,8,691,783,2552,6723,0
60,340461476,SillySkeeter2,NoMicrosporidia,8637,120,190,8327,11608,6747,64541,428520
60,340461476,SillySkeeter2,Strain_C,2541,0,39,2502,2809,7219,17845,0
60,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
61,340461476,SillySkeeter,NoMicrosporidia,8401,104,184,8113,11741,7401,66216,415320
61,340461476,SillySkeeter,Strain_A,1132,0,10,1122,1322,3410,9537,0
61,340461476,SillySkeeter,Strain_B,838,0,11,827,954,2411,6894,0
61,340461476,SillySkeeter2,NoMicrosporidia,8328,127,179,8022,11345,6278,63851,435800
61,340461476,SillySkeeter2,Strain_C,2913,0,43,2870,3265,7639,17525,0
61,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
62,340461476,SillySkeeter,NoMicrosporidia,8085,99,191,7795,11313,6696,66134,415200
62,340461476,SillySkeeter,Strain_A,1333,0,16,1317,1549,3503,9752,0
62,340461476,SillySkeeter,Strain_B,984,0,15,969,1098,2511,6763,0
62,340461476,SillySkeeter2,NoMicrosporidia,7926,120,178,7628,10931,5525,64828,451600
62,340461476,SillySkeeter2,Strain_C,3314,0,54,3260,3742,7778,17768,0
62,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
63,340461476,SillySkeeter,NoMicrosporidia,7860,107,181,7572,10890,6742,65140,419840
63,340461476,SillySkeeter,Strain_A,1560,1,12,1547,1782,3544,9568,0
63,340461476,SillySkeeter,Strain_B,1152,1,15,1136,1242,2521,6720,0
63,340461476,SillySkeeter2,NoMicrosporidia,7564,125,166,7273,10506,5685,63747,444160
63,340461476,SillySkeeter2,Strain_C,3648,2,59,3587,4149,7891,17737,0
63,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
64,340461476,SillySkeeter,NoMicrosporidia,7624,112,180,7332,10591,6795,65806,410000
64,340461476,SillySkeeter,Strain_A,1685,1,19,1665,1984,3574,9594,0
64,340461476,SillySkeeter,Strain_B,1255,2,24,1229,1382,2559,6762,0
64,340461476,SillySkeeter2,NoMicrosporidia,7193,118,153,6922,10057,5940,63960,433920
64,340461476,SillySkeeter2,Strain_C,3680,2,68,3610,4317,8480,17656,0
64,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
65,340461476,SillySkeeter,NoMicrosporidia,7363,106,180,7077,10263,6837,65418,401240
65,340461476,SillySkeeter,Strain_A,1727,1,27,1699,2075,3810,9677,0
65,340461476,SillySkeeter,Strain_B,1284,2,28,1254,1420,2746,6770,0
65,340461476,SillySkeeter2,NoMicrosporidia,6841,112,150,6579,9681,5986,64328,452720
65,340461476,SillySkeeter2,Strain_C,4145,4,73,4068,4732,8448,17551,0
65,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
66,340461476,SillySkeeter,NoMicrosporidia,6902,107,186,6609,9848,7357,65594,415920
66,340461476,SillySkeeter,Strain_A,1868,2,30,1836,2248,3857,9503,0
66,340461476,SillySkeeter,Strain_B,1415,2,33,1380,1545,2803,6702,0
66,340461476,SillySkeeter2,NoMicrosporidia,6392,100,149,6143,9154,6464,64077,451240
66,340461476,SillySkeeter2,Strain_C,4335,6,91,4238,5033,8419,17592,0
66,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
67,340461476,SillySkeeter,NoMicrosporidia,6785,106,191,6488,9649,7291,65525,442720
67,340461476,SillySkeeter,Strain_A,2046,3,36,2007,2420,3838,9709,0
67,340461476,SillySkeeter,Strain_B,1475,3,41,1431,1640,2796,6673,0
67,340461476,SillySkeeter2,NoMicrosporidia,6263,96,146,6021,8903,6398,64165,441080
67,340461476,SillySkeeter2,Strain_C,4532,11,101,4420,5391,8509,17321,0
67,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
68,340461476,SillySkeeter,NoMicrosporidia,6622,108,208,6306,9438,7258,65833,412640
68,340461476,SillySkeeter,Strain_A,2141,4,42,2095,2555,3887,9487,0
68,340461476,SillySkeeter,Strain_B,1543,3,43,1497,1761,2768,6714,0
68,340461476,SillySkeeter2,NoMicrosporidia,6088,93,152,5843,8686,6346,64650,414000
68,340461476,SillySkeeter2,Strain_C,4773,14,118,4641,5719,8438,17329,0
68,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
69,340461476,SillySkeeter,NoMicrosporidia,6490,100,231,6159,9253,7232,65826,397880
69,340461476,SillySkeeter,Strain_A,2234,5,50,2179,2665,3825,9578,0
69,340461476,SillySkeeter,Strain_B,1613,4,51,1558,1878,2706,6735,0
69,340461476,SillySkeeter2,NoMicrosporidia,5942,94,176,5672,8462,6421,64027,434360
69,340461476,SillySkeeter2,Strain_C,5001,19,123,4859,6058,8335,17289,0
69,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
70,340461476,SillySkeeter,NoMicrosporidia,6416,97,251,6068,9142,7088,65920,400960
70,340461476,SillySkeeter,Strain_A,2346,6,62,2278,2789,3791,9593,0
70,340461476,SillySkeeter,Strain_B,1676,5,56,1615,1977,2662,6709,0
70,340461476,SillySkeeter2,NoMicrosporidia,5808,95,176,5537,8279,6382,64667,433200
70,340461476,SillySkeeter2,Strain_C,5125,24,151,4950,6252,8208,17443,0
70,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
71,340461476,SillySkeeter,NoMicrosporidia,6300,102,277,5921,8979,7037,66001,423160
71,340461476,SillySkeeter,Strain_A,2427,5,90,2332,2895,3818,9572,0
71,340461476,SillySkeeter,Strain_B,1758,5,64,1689,2031,2636,6792,0
71,340461476,SillySkeeter2,NoMicrosporidia,5702,89,197,5416,8137,6304,63886,428320
71,340461476,SillySkeeter2,Strain_C,5282,23,178,5081,6540,8146,17638,0
71,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
72,340461476,SillySkeeter,NoMicrosporidia,6173,105,287,5781,8744,7114,65766,420080
72,340461476,SillySkeeter,Strain_A,2526,7,110,2409,2975,3773,9605,0
72,340461476,SillySkeeter,Strain_B,1782,9,79,1694,2087,2638,6762,0
72,340461476,SillySkeeter2,NoMicrosporidia,5578,89,226,5263,7963,6227,64377,438520
72,340461476,SillySkeeter2,Strain_C,5460,20,212,5228,6705,8106,17670,0
72,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
73,340461476,SillySkeeter,NoMicrosporidia,6119,97,315,5707,8520,7004,66007,391640
73,340461476,SillySkeeter,Strain_A,2558,8,124,2426,3063,3781,9688,0
73,340461476,SillySkeeter,Strain_B,1776,12,91,1673,2156,2644,6688,0
73,340461476,SillySkeeter2,NoMicrosporidia,5532,81,266,5185,7829,6273,63728,440080
73,340461476,SillySkeeter2,Strain_C,5563,26,229,5308,6909,8202,17843,0
73,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
74,340461476,SillySkeeter,NoMicrosporidia,6057,99,363,5595,8424,6816,65704,422360
74,340461476,SillySkeeter,Strain_A,2612,9,146,2457,3152,3805,9711,0
74,340461476,SillySkeeter,Strain_B,1818,16,108,1694,2175,2640,6709,0
74,340461476,SillySkeeter2,NoMicrosporidia,5391,76,286,5029,7683,6117,64137,416840
74,340461476,SillySkeeter2,Strain_C,5546,28,265,5253,7030,8313,17725,0
74,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
75,340461476,SillySkeeter,NoMicrosporidia,5985,112,398,5475,8281,6900,65538,425520
75,340461476,SillySkeeter,Strain_A,2653,13,169,2471,3274,3773,9653,0
75,340461476,SillySkeeter,Strain_B,1854,18,130,1706,2232,2666,6730,0
75,340461476,SillySkeeter2,NoMicrosporidia,5329,74,329,4926,7609,6162,63927,434520
75,340461476,SillySkeeter2,Strain_C,5648,37,298,5313,7166,8329,17624,0
75,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
76,340461476,SillySkeeter,NoMicrosporidia,5876,115,406,5355,8178,6845,65928,402160
76,340461476,SillySkeeter,Strain_A,2670,13,187,2470,3326,3761,9452,0
76,340461476,SillySkeeter,Strain_B,1870,17,127,1726,2284,2678,6707,0
76,340461476,SillySkeeter2,NoMicrosporidia,5296,87,360,4849,7484,6240,64161,447480
76,340461476,SillySkeeter2,Strain_C,5659,45,346,5268,7292,8440,17772,0
76,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
77,340461476,SillySkeeter,NoMicrosporidia,5789,116,460,5213,8053,6935,65686,413280
77,340461476,SillySkeeter,Strain_A,2678,18,200,2460,3368,3799,9520,0
77,340461476,SillySkeeter,Strain_B,1903,18,141,1744,2317,2738,6562,0
77,340461476,SillySkeeter2,NoMicrosporidia,5282,96,378,4808,7414,6074,64086,425880
77,340461476,SillySkeeter2,Strain_C,5788,52,383,5353,7440,8461,17448,0
77,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
78,340461476,SillySkeeter,NoMicrosporidia,5722,128,469,5125,7879,7039,65873,415280
78,340461476,SillySkeeter,Strain_A,2705,22,219,2464,3473,3781,9497,0
78,340461476,SillySkeeter,Strain_B,1879,19,150,1710,2374,2707,6725,0
78,340461476,SillySkeeter2,NoMicrosporidia,5165,98,393,4674,7267,6166,64339,420720
78,340461476,SillySkeeter2,Strain_C,5893,56,410,5427,7523,8307,17683,0
78,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
79,340461476,SillySkeeter,NoMicrosporidia,5715,132,483,5100,7809,7160,65577,409960
79,340461476,SillySkeeter,Strain_A,2699,29,227,2443,3527,3829,9488,0
79,340461476,SillySkeeter,Strain_B,1906,22,161,1723,2458,2678,6670,0
79,340461476,SillySkeeter2,NoMicrosporidia,5148,101,421,4626,7097,6151,63904,439400
79,340461476,SillySkeeter2,Strain_C,5903,65,434,5404,7617,8431,17645,0
79,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
80,340461476,SillySkeeter,NoMicrosporidia,5658,135,514,5009,7758,7188,65897,398760
80,340461476,SillySkeeter,Strain_A,2730,39,220,2471,3555,3778,9597,0
80,340461476,SillySkeeter,Strain_B,1938,31,175,1732,2470,2665,6626,0
80,340461476,SillySkeeter2,NoMicrosporidia,5168,118,431,4619,6981,6123,64355,435040
80,340461476,SillySkeeter2,Strain_C,5944,74,450,5420,7731,8266,17600,0
80,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
81,340461476,SillySkeeter,NoMicrosporidia,5641,143,541,4957,7727,7220,65815,403160
81,340461476,SillySkeeter,Strain_A,2732,49,225,2458,3562,3792,9521,0
81,340461476,SillySkeeter,Strain_B,1981,37,180,1764,2494,2650,6629,0
81,340461476,SillySkeeter2,NoMicrosporidia,5074,120,445,4509,6924,6265,64180,428480
81,340461476,SillySkeeter2,Strain_C,6032,76,487,5469,7834,8235,17656,0
81,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
82,340461476,SillySkeeter,NoMicrosporidia,5673,163,559,4951,7640,7305,65863,412560
82,340461476,SillySkeeter,Strain_A,2783,62,226,2495,3557,3736,9636,0
82,340461476,SillySkeeter,Strain_B,1951,45,180,1726,2496,2664,6719,0
82,340461476,SillySkeeter2,NoMicrosporidia,5059,125,467,4467,6841,6180,64283,432840
82,340461476,SillySkeeter2,Strain_C,5996,88,521,5387,7799,8268,17884,0
82,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
83,340461476,SillySkeeter,NoMicrosporidia,5689,163,581,4945,7645,7079,65933,394440
83,340461476,SillySkeeter,Strain_A,2799,66,257,2476,3594,3640,9604,0
83,340461476,SillySkeeter,Strain_B,1972,50,184,1738,2541,2696,6628,0
83,340461476,SillySkeeter2,NoMicrosporidia,5013,138,480,4395,6792,6232,63586,436720
83,340461476,SillySkeeter2,Strain_C,6132,104,566,5462,7913,8175,17952,0
83,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
84,340461476,SillySkeeter,NoMicrosporidia,5660,171,592,4897,7606,7204,65654,399120
84,340461476,SillySkeeter,Strain_A,2783,66,274,2443,3610,3690,9611,0
84,340461476,SillySkeeter,Strain_B,1998,49,206,1743,2531,2651,6680,0
84,340461476,SillySkeeter2,NoMicrosporidia,4945,145,502,4298,6719,6190,63745,425840
84,340461476,SillySkeeter2,Strain_C,6100,123,603,5374,7868,8222,17684,0
84,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
85,340461476,SillySkeeter,NoMicrosporidia,5626,195,621,4810,7547,7132,65841,403320
85,340461476,SillySkeeter,Strain_A,2792,71,281,2440,3645,3739,9647,0
85,340461476,SillySkeeter,Strain_B,2007,44,213,1750,2548,2640,6690,0
85,340461476,SillySkeeter2,NoMicrosporidia,5011,152,522,4337,6713,6086,64187,433440
85,340461476,SillySkeeter2,Strain_C,6173,142,640,5391,7927,8259,17647,0
85,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
86,340461476,SillySkeeter,NoMicrosporidia,5622,193,620,4809,7612,7023,65371,406160
86,340461476,SillySkeeter,Strain_A,2757,78,295,2384,3643,3871,9513,0
86,340461476,SillySkeeter,Strain_B,1979,51,226,1702,2551,2638,6794,0
86,340461476,SillySkeeter2,NoMicrosporidia,4896,151,554,4191,6642,6212,63941,440800
86,340461476,SillySkeeter2,Strain_C,6134,150,683,5301,7909,8312,17652,0
86,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
87,340461476,SillySkeeter,NoMicrosporidia,5564,192,644,4728,7546,7093,65921,403840
87,340461476,SillySkeeter,Strain_A,2760,82,297,2381,3616,3872,9528,0
87,340461476,SillySkeeter,Strain_B,2017,62,232,1723,2591,2589,6683,0
87,340461476,SillySkeeter2,NoMicrosporidia,4846,153,534,4159,6651,6182,64010,419120
87,340461476,SillySkeeter2,Strain_C,6184,154,740,5290,7923,8424,17569,0
87,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
88,340461476,SillySkeeter,NoMicrosporidia,5578,213,650,4715,7575,6958,65813,414480
88,340461476,SillySkeeter,Strain_A,2805,77,310,2418,3665,3847,9595,0
88,340461476,SillySkeeter,Strain_B,1998,71,239,1688,2583,2620,6685,0
88,340461476,SillySkeeter2,NoMicrosporidia,4801,157,544,4100,6625,6137,64273,432760
88,340461476,SillySkeeter2,Strain_C,6223,167,760,5296,7937,8278,17486,0
88,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
89,340461476,SillySkeeter,NoMicrosporidia,5521,225,674,4622,7557,7010,65934,390760
89,340461476,SillySkeeter,Strain_A,2821,86,321,2414,3684,3787,9593,0
89,340461476,SillySkeeter,Strain_B,1988,79,234,1675,2572,2648,6738,0
89,340461476,SillySkeeter2,NoMicrosporidia,4822,174,562,4086,6564,6161,64525,449440
89,340461476,SillySkeeter2,Strain_C,6239,187,804,5248,7935,8356,17484,0
89,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
90,340461476,SillySkeeter,NoMicrosporidia,5512,233,687,4592,7567,7081,67122,399520
90,340461476,SillySkeeter,Strain_A,2892,94,350,2448,3736,3673,5937,0
90,340461476,SillySkeeter,Strain_B,1979,79,247,1653,2567,2716,7426,0
90,340461476,SillySkeeter2,NoMicrosporidia,4784,201,565,4018,6552,6118,64110,421120
90,340461476,SillySkeeter2,Strain_C,6170,207,789,5174,8010,8333,17565,0
90,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
91,340461476,SillySkeeter,NoMicrosporidia,5530,252,680,4598,7513,7187,69947,406600
91,340461476,SillySkeeter,Strain_A,2898,108,352,2438,3728,3461,4517,0
91,340461476,SillySkeeter,Strain_B,1962,81,250,1631,2556,2783,7580,0
91,340461476,SillySkeeter2,NoMicrosporidia,4852,215,602,4035,6462,6164,64233,427640
91,340461476,SillySkeeter2,Strain_C,6199,222,807,5170,8108,8333,17280,0
91,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
92,340461476,SillySkeeter,NoMicrosporidia,5454,256,690,4508,7477,7410,70934,405800
92,340461476,SillySkeeter,Strain_A,2882,110,386,2386,3800,3131,3324,0
92,340461476,SillySkeeter,Strain_B,1955,92,249,1614,2598,2790,7986,0
92,340461476,SillySkeeter2,NoMicrosporidia,4773,218,634,3921,6406,6202,64584,415120
92,340461476,SillySkeeter2,Strain_C,6170,247,848,5075,8107,8236,17631,0
92,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
93,340461476,SillySkeeter,NoMicrosporidia,5422,273,685,4464,7437,7617,71440,396720
93,340461476,SillySkeeter,Strain_A,2880,118,404,2358,3796,2822,2323,0
93,340461476,SillySkeeter,Strain_B,1984,95,265,1624,2612,2890,8265,0
93,340461476,SillySkeeter2,NoMicrosporidia,4778,223,665,3890,6392,6217,64035,428520
93,340461476,SillySkeeter2,Strain_C,6209,268,873,5068,8156,8179,17379,0
93,340461476,SillySkeeter2,Strain_D,0,0,0,0,0,0,0,0
94,340461476,SillySkeeter,NoMicrosporidia,5423,280,694,4449,7482,7772,72087,409560
