Year, NodeId, On_Art_Dim, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative,Transmitters
1980.98,3,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,3,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,3,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,3,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,2,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,2,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,2,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,2,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,2,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,2,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,2,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,2,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,1,0,0,6397,326,33,0,153,104,0,0,0,0,0,0
1980.98,1,0,10,4149,423,68,0,44,39,0,0,0,0,0,59
1980.98,1,0,20,3167,577,120,0,6,1,0,0,0,0,0,136
1980.98,1,0,30,2474,327,34,0,6,3,0,0,0,0,0,28
1980.98,1,0,40,1856,240,13,0,5,1,0,0,0,0,0,14
1980.98,1,0,50,1278,134,5,0,7,3,0,0,0,0,0,6
1980.98,1,0,60,840,97,6,0,13,1,0,0,0,0,0,4
1980.98,1,0,70,394,47,3,0,7,1,0,0,0,0,0,2
1980.98,1,0,80,94,11,0,0,5,0,0,0,0,0,0,0
1980.98,1,0,90,6,1,0,0,1,0,0,0,0,0,0,0
1980.98,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1980.98,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,11,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,11,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,11,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,11,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,11,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,11,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,11,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,11,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,11,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,11,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,11,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,11,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,11,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,11,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,11,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,11,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,10,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,10,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,10,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,10,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,10,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,10,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,10,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,10,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,10,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,10,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,10,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,10,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,9,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,9,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,9,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,9,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,9,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,9,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,9,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,9,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,9,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,9,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,9,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,9,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,9,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,9,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,9,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,8,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,8,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,8,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,8,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,8,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,8,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,8,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,8,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,8,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,8,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,8,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,8,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,7,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,7,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,7,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,7,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,7,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,7,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,7,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,7,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,7,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,7,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,7,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,7,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,7,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,7,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,7,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,7,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,7,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,6,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,6,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,6,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,6,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,6,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,6,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,6,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,6,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,6,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,6,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,6,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,6,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,5,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,5,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,5,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,5,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,5,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,5,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,5,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,5,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,5,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,5,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,5,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,5,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,4,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,4,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,4,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,4,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,4,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,4,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,4,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,4,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,4,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,4,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,4,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,4,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,4,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,4,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,3,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,3,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,3,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,3,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,3,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,3,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,3,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,3,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,3,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,2,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,2,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,2,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,2,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,2,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,2,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,2,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,2,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,2,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,2,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,2,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,1,0,0,6627,307,35,0,86,34,0,0,0,0,0,0
1981.48,1,0,10,4205,528,143,0,22,19,0,0,0,0,0,154
1981.48,1,0,20,3202,760,178,0,11,5,0,0,0,0,0,175
1981.48,1,0,30,2487,368,33,0,8,2,0,0,0,0,0,29
1981.48,1,0,40,1873,256,15,0,7,4,0,0,0,0,0,11
1981.48,1,0,50,1321,138,2,0,9,3,0,0,0,0,0,1
1981.48,1,0,60,830,93,1,0,12,1,0,0,0,0,0,2
1981.48,1,0,70,409,53,1,0,11,0,0,0,0,0,0,1
1981.48,1,0,80,96,8,0,0,10,1,0,0,0,0,0,0
1981.48,1,0,90,11,2,0,0,1,0,0,0,0,0,0,0
1981.48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,1,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,1,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,1,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.48,1,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,11,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,11,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,11,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,11,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,11,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,11,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,11,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,11,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,11,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,11,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,11,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,11,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,11,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,11,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,11,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,11,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,10,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,10,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,10,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,10,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,10,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,10,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,10,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,10,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,10,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,10,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,10,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,10,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,9,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,9,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,9,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,9,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,9,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,9,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,9,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,9,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,9,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,9,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,9,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,9,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,9,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,9,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,9,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,9,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,8,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,8,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,8,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,8,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,8,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,8,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,8,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,8,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,8,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,8,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,8,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,8,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,8,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,8,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,8,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,7,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,7,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,7,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,7,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,7,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,7,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,7,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,7,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,7,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,7,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,7,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,7,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,7,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,7,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,7,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,7,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,7,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,6,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,6,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,6,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,6,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,6,1,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,6,1,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,6,1,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,6,1,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,6,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,6,1,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,6,1,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,6,1,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,6,1,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,5,0,30,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,5,0,40,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,5,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,5,0,70,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,5,0,80,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,5,0,90,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1981.98,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0
