Time,NodeID,Alleles,VectorPopulation,VectorPopulationNumDied,VectorPopulationAvgAgeAtDeath
306,1,b0,93027,13884,6.72839
306,1,b1,36310,5260,6.32091
306,1,a0.b0,91099,13608,6.75198
306,1,a1.b1,33437,4812,6.27244
307,1,X,97316,14523,6.66963
307,1,Y,0,0,0
307,1,a0,91787,13704,6.72782
307,1,a1,41182,6057,6.21975
307,1,b0,93047,13887,6.72118
307,1,b1,36754,5457,6.27249
307,1,a0.b0,91040,13593,6.73906
307,1,a1.b1,33940,4999,6.26545
308,1,X,97441,14428,6.631
308,1,Y,0,0,0
308,1,a0,91731,13623,6.68795
308,1,a1,41893,6074,6.15492
308,1,b0,93018,13799,6.67302
308,1,b1,37364,5402,6.21362
308,1,a0.b0,90959,13513,6.69585
308,1,a1.b1,34518,4983,6.16757
309,1,X,97164,14689,6.64293
309,1,Y,0,0,0
309,1,a0,91188,13803,6.70057
309,1,a1,42441,6300,6.22333
309,1,b0,92517,14019,6.6875
309,1,b1,37804,5666,6.25397
309,1,a0.b0,90379,13693,6.70394
309,1,a1.b1,34934,5257,6.2568
310,1,X,97164,14689,6.63211
310,1,Y,0,0,0
310,1,a0,90973,13800,6.70065
310,1,a1,43153,6373,6.17088
310,1,b0,92362,14000,6.68786
310,1,b1,38418,5714,6.20879
310,1,a0.b0,90136,13686,6.71226
310,1,a1.b1,35526,5266,6.19142
311,1,X,97146,14631,6.71567
311,1,Y,0,0,0
311,1,a0,90672,13729,6.79969
311,1,a1,43833,6400,6.18687
311,1,b0,92163,13912,6.78098
311,1,b1,38986,5712,6.18785
311,1,a0.b0,89815,13607,6.81341
311,1,a1.b1,36092,5275,6.1655
312,1,X,97091,14650,6.66341
312,1,Y,0,0,0
312,1,a0,90342,13676,6.73508
312,1,a1,44581,6546,6.28246
312,1,b0,91817,13915,6.71096
312,1,b1,39828,5763,6.29169
312,1,a0.b0,89435,13553,6.74087
312,1,a1.b1,36895,5348,6.28179
313,1,X,97362,14490,6.66211
313,1,Y,0,0,0
313,1,a0,90226,13545,6.73983
313,1,a1,45477,6571,6.21047
313,1,b0,91825,13742,6.72711
313,1,b1,40611,5922,6.1741
313,1,a0.b0,89289,13404,6.75567
313,1,a1.b1,37642,5495,6.14995
314,1,X,97200,14502,6.64667
314,1,Y,0,0,0
314,1,a0,89833,13443,6.74314
314,1,a1,46086,6711,6.19982
314,1,b0,91530,13665,6.71884
314,1,b1,41171,6035,6.22171
314,1,a0.b0,88863,13307,6.7451
314,1,a1.b1,38214,5576,6.19674
315,1,X,97156,14660,6.58411
315,1,Y,0,0,0
315,1,a0,89407,13561,6.64826
315,1,a1,46863,6965,6.09375
315,1,b0,91191,13818,6.63453
315,1,b1,41864,6200,6.10468
315,1,a0.b0,88397,13413,6.65757
315,1,a1.b1,38927,5778,6.07009
316,1,X,97381,14394,6.68487
316,1,Y,0,0,0
316,1,a0,89490,13242,6.78319
316,1,a1,47677,6855,6.22407
316,1,b0,91338,13487,6.75235
316,1,b1,42491,6193,6.22009
316,1,a0.b0,88477,13092,6.78857
316,1,a1.b1,39574,5726,6.18163
317,1,X,97558,14551,6.59659
317,1,Y,0,0,0
317,1,a0,89398,13413,6.66137
317,1,a1,48446,7055,6.26208
317,1,b0,91288,13653,6.64543
317,1,b1,43142,6281,6.22162
317,1,a0.b0,88342,13255,6.66865
317,1,a1.b1,40237,5830,6.23088
318,1,X,97624,14609,6.71326
318,1,Y,0,0,0
318,1,a0,89193,13369,6.82646
318,1,a1,49117,7233,6.17531
318,1,b0,91136,13631,6.79774
318,1,b1,43795,6470,6.20124
318,1,a0.b0,88113,13206,6.83727
318,1,a1.b1,40868,6042,6.15276
319,1,X,97847,14546,6.68335
319,1,Y,0,0,0
319,1,a0,89158,13330,6.77172
319,1,a1,49770,7279,6.19701
319,1,b0,91184,13583,6.74152
319,1,b1,44317,6525,6.18452
319,1,a0.b0,88076,13143,6.77783
319,1,a1.b1,41382,6087,6.14128
320,1,X,97368,14851,6.64952
320,1,Y,0,0,0
320,1,a0,88401,13560,6.74764
320,1,a1,50184,7549,6.24096
320,1,b0,90540,13872,6.73558
320,1,b1,44834,6663,6.21537
320,1,a0.b0,87295,13407,6.76132
320,1,a1.b1,41879,6199,6.20939
321,1,X,97490,14499,6.6817
321,1,Y,0,0,0
321,1,a0,88159,13189,6.77822
321,1,a1,50979,7335,6.22304
321,1,b0,90423,13485,6.75143
321,1,b1,45531,6632,6.22422
321,1,a0.b0,87039,13015,6.79708
321,1,a1.b1,42573,6149,6.1758
322,1,X,97466,14513,6.61586
322,1,Y,0,0,0
322,1,a0,87836,13081,6.71248
322,1,a1,51598,7617,6.18537
322,1,b0,90194,13395,6.68944
322,1,b1,46119,6750,6.15274
322,1,a0.b0,86663,12912,6.73273
322,1,a1.b1,43131,6338,6.17135
323,1,X,97487,14528,6.71021
323,1,Y,0,0,0
323,1,a0,87526,13089,6.85919
323,1,a1,52310,7724,6.21271
323,1,b0,89986,13448,6.8228
323,1,b1,46882,6808,6.26381
323,1,a0.b0,86331,12905,6.87307
323,1,a1.b1,43796,6403,6.19663
324,1,X,97221,14671,6.65878
324,1,Y,0,0,0
324,1,a0,86928,13168,6.78501
324,1,a1,52851,7927,6.1447
324,1,b0,89375,13593,6.73361
324,1,b1,47426,7032,6.13183
324,1,a0.b0,85648,13001,6.80163
324,1,a1.b1,44298,6605,6.09084
325,1,X,97253,14513,6.7525
325,1,Y,0,0,0
325,1,a0,86787,12949,6.88069
325,1,a1,53490,7851,6.32735
325,1,b0,89244,13349,6.83534
325,1,b1,47836,7050,6.33163
325,1,a0.b0,85470,12776,6.89183
325,1,a1.b1,44736,6580,6.31201
326,1,X,97167,14651,6.64856
326,1,Y,0,0,0
326,1,a0,86376,13120,6.74436
326,1,a1,54030,8032,6.28934
326,1,b0,88900,13470,6.72888
326,1,b1,48328,7124,6.29843
326,1,a0.b0,84998,12936,6.76221
326,1,a1.b1,45203,6682,6.28075
327,1,X,97177,14465,6.70771
327,1,Y,0,0,0
327,1,a0,85969,12866,6.81696
327,1,a1,54805,7968,6.33296
327,1,b0,88593,13237,6.77948
327,1,b1,49000,7158,6.29925
327,1,a0.b0,84517,12675,6.81444
327,1,a1.b1,45829,6702,6.28887
328,1,X,97484,14330,6.70712
328,1,Y,0,0,0
328,1,a0,85958,12706,6.84834
328,1,a1,55521,8114,6.28901
328,1,b0,88634,13098,6.81051
328,1,b1,49602,7264,6.30328
328,1,a0.b0,84441,12509,6.86538
328,1,a1.b1,46393,6822,6.27763
329,1,X,97560,14464,6.7108
329,1,Y,0,0,0
329,1,a0,85559,12843,6.81943
329,1,a1,56325,8081,6.38003
329,1,b0,88375,13235,6.7833
329,1,b1,50322,7225,6.35446
329,1,a0.b0,83999,12629,6.83356
329,1,a1.b1,47119,6728,6.34037
330,1,X,98071,14375,6.72974
330,1,Y,0,0,0
330,1,a0,85701,12567,6.84642
330,1,a1,57298,8295,6.36673
330,1,b0,88630,12971,6.83903
330,1,b1,51204,7390,6.33329
330,1,a0.b0,84100,12334,6.87628
330,1,a1.b1,47937,6959,6.35824
331,1,X,98126,14613,6.71211
331,1,Y,0,0,0
331,1,a0,85358,12736,6.83503
331,1,a1,58045,8448,6.30741
331,1,b0,88398,13193,6.80823
331,1,b1,51924,7527,6.30663
331,1,a0.b0,83740,12505,6.85462
331,1,a1.b1,48643,7034,6.31291
332,1,X,98109,14622,6.65579
332,1,Y,0,0,0
332,1,a0,84950,12653,6.77531
332,1,a1,58703,8653,6.30533
332,1,b0,88056,13121,6.74194
332,1,b1,52563,7730,6.30466
332,1,a0.b0,83291,12427,6.78595
332,1,a1.b1,49257,7241,6.3204
333,1,X,97911,14563,6.67809
333,1,Y,0,0,0
333,1,a0,84421,12620,6.84089
333,1,a1,59164,8704,6.2955
333,1,b0,87706,13074,6.79004
333,1,b1,52921,7771,6.26457
333,1,a0.b0,82756,12371,6.85765
333,1,a1.b1,49695,7265,6.25465
334,1,X,97763,14645,6.71779
334,1,Y,0,0,0
334,1,a0,83886,12669,6.86905
334,1,a1,59774,8766,6.37794
334,1,b0,87290,13168,6.82792
334,1,b1,53442,7894,6.34824
334,1,a0.b0,82176,12446,6.88872
334,1,a1.b1,50183,7419,6.32228
335,1,X,97561,14636,6.69432
335,1,Y,0,0,0
335,1,a0,83170,12626,6.86282
335,1,a1,60436,8866,6.28604
335,1,b0,86729,13095,6.81245
335,1,b1,54022,7943,6.31751
335,1,a0.b0,81454,12372,6.88296
335,1,a1.b1,50739,7456,6.28688
336,1,X,97611,14468,6.64059
336,1,Y,0,0,0
336,1,a0,82809,12340,6.78169
336,1,a1,61191,8896,6.28417
336,1,b0,86539,12819,6.73469
336,1,b1,54664,7974,6.34989
336,1,a0.b0,81050,12079,6.79113
336,1,a1.b1,51389,7466,6.31195
337,1,X,97427,14731,6.73532
337,1,Y,0,0,0
337,1,a0,82171,12526,6.8848
337,1,a1,61728,9209,6.36616
337,1,b0,86016,13087,6.83999
337,1,b1,55196,8219,6.38971
337,1,a0.b0,80395,12261,6.90466
337,1,a1.b1,51899,7751,6.3953
338,1,X,97346,14538,6.71158
338,1,Y,0,0,0
338,1,a0,81555,12345,6.87857
338,1,a1,62585,9106,6.28015
338,1,b0,85402,12951,6.82318
338,1,b1,55972,8185,6.31668
338,1,a0.b0,79679,12094,6.89449
338,1,a1.b1,52745,7654,6.25255
339,1,X,97286,14421,6.70841
339,1,Y,0,0,0
339,1,a0,81114,12085,6.87116
339,1,a1,63143,9242,6.33813
339,1,b0,85039,12650,6.81676
339,1,b1,56568,8266,6.34551
339,1,a0.b0,79173,11802,6.89426
339,1,a1.b1,53311,7808,6.33248
340,1,X,97404,14353,6.76117
340,1,Y,0,0,0
340,1,a0,80732,12009,6.90599
340,1,a1,63850,9309,6.51058
340,1,b0,84798,12598,6.87395
340,1,b1,57193,8351,6.50808
340,1,a0.b0,78772,11722,6.91947
340,1,a1.b1,53994,7838,6.45726
341,1,X,97159,14805,6.72901
341,1,Y,0,0,0
341,1,a0,80001,12320,6.93166
341,1,a1,64427,9619,6.3805
341,1,b0,84153,12940,6.86515
341,1,b1,57831,8591,6.37504
341,1,a0.b0,77991,12039,6.93928
341,1,a1.b1,54608,8118,6.33838
342,1,X,97122,14665,6.68183
342,1,Y,0,0,0
342,1,a0,79368,12092,6.87372
342,1,a1,65047,9723,6.35164
342,1,b0,83671,12720,6.81541
342,1,b1,58489,8719,6.31781
342,1,a0.b0,77266,11798,6.89998
342,1,a1.b1,55224,8274,6.31194
343,1,X,97247,14494,6.6829
343,1,Y,0,0,0
343,1,a0,78915,11856,6.86479
343,1,a1,65994,9605,6.30068
343,1,b0,83305,12549,6.82198
343,1,b1,59258,8658,6.30688
343,1,a0.b0,76750,11537,6.89937
343,1,a1.b1,56049,8150,6.28061
344,1,X,97227,14463,6.65927
344,1,Y,0,0,0
344,1,a0,78261,11788,6.83738
344,1,a1,66740,9769,6.32081
344,1,b0,82785,12430,6.79027
344,1,b1,60035,8704,6.2778
344,1,a0.b0,76056,11460,6.86614
344,1,a1.b1,56848,8252,6.27218
345,1,X,97431,14543,6.73155
345,1,Y,0,0,0
345,1,a0,78020,11706,6.9578
345,1,a1,67600,9855,6.34754
345,1,b0,82655,12422,6.88335
345,1,b1,60735,8878,6.36157
345,1,a0.b0,75726,11410,6.99886
345,1,a1.b1,57605,8395,6.31912
346,1,X,97290,14619,6.72912
346,1,Y,0,0,0
346,1,a0,77295,11774,6.92772
346,1,a1,68208,10151,6.45138
346,1,b0,82046,12470,6.8494
346,1,b1,61400,9136,6.42907
346,1,a0.b0,74974,11457,6.93593
346,1,a1.b1,58287,8685,6.4099
347,1,X,97454,14537,6.60418
347,1,Y,0,0,0
347,1,a0,76826,11580,6.79378
347,1,a1,68970,10190,6.25447
347,1,b0,81765,12247,6.74843
347,1,b1,62187,9198,6.24527
347,1,a0.b0,74494,11215,6.82265
347,1,a1.b1,59069,8733,6.19936
348,1,X,97437,14614,6.7241
348,1,Y,0,0,0
348,1,a0,76067,11608,6.97795
348,1,a1,69525,10331,6.38747
348,1,b0,81253,12282,6.91817
348,1,b1,62770,9397,6.3532
348,1,a0.b0,73730,11248,7.00427
348,1,a1.b1,59664,8912,6.33472
349,1,X,97567,14667,6.7521
349,1,Y,0,0,0
349,1,a0,75459,11568,6.98159
349,1,a1,70309,10379,6.45284
349,1,b0,80742,12339,6.91936
349,1,b1,63698,9284,6.37699
349,1,a0.b0,73018,11241,7.00738
349,1,a1.b1,60579,8850,6.36316
350,1,X,97504,14469,6.6046
350,1,Y,0,0,0
350,1,a0,74729,11173,6.8815
350,1,a1,71013,10401,6.22777
350,1,b0,80126,11957,6.815
350,1,b1,64470,9420,6.21783
350,1,a0.b0,72156,10841,6.91136
350,1,a1.b1,61364,8969,6.17672
351,1,X,97650,14470,6.68134
351,1,Y,0,0,0
351,1,a0,74288,11084,6.92791
351,1,a1,71766,10486,6.38957
351,1,b0,79894,11884,6.83819
351,1,b1,65215,9554,6.3654
351,1,a0.b0,71691,10698,6.9399
351,1,a1.b1,62084,9113,6.34116
352,1,X,97712,14671,6.6688
352,1,Y,0,0,0
352,1,a0,73733,11158,6.92723
352,1,a1,72454,10727,6.33812
352,1,b0,79500,12000,6.87133
352,1,b1,65938,9710,6.23769
352,1,a0.b0,71113,10750,6.97507
352,1,a1.b1,62793,9244,6.22296
353,1,X,97754,14532,6.71945
353,1,Y,0,0,0
353,1,a0,73128,10925,6.99076
353,1,a1,73048,10800,6.42019
353,1,b0,79061,11831,6.90736
353,1,b1,66585,9765,6.37696
353,1,a0.b0,70488,10542,7.02058
353,1,a1.b1,63437,9303,6.35505
354,1,X,97726,14723,6.70251
354,1,Y,0,0,0
354,1,a0,72469,11009,7.0129
354,1,a1,73634,10947,6.39472
354,1,b0,78613,11932,6.93941
354,1,b1,67108,9963,6.34417
354,1,a0.b0,69776,10633,7.05483
354,1,a1.b1,63988,9479,6.31491
355,1,X,97586,14818,6.70509
355,1,Y,0,0,0
355,1,a0,71775,11027,7.00753
355,1,a1,74259,11049,6.37877
355,1,b0,78018,11922,6.90991
355,1,b1,67692,10099,6.39469
355,1,a0.b0,69017,10623,7.04857
355,1,a1.b1,64651,9604,6.35808
356,1,X,97730,14565,6.71377
356,1,Y,0,0,0
356,1,a0,71168,10729,7.03728
356,1,a1,74990,10994,6.45116
356,1,b0,77546,11680,6.91267
356,1,b1,68428,10023,6.43021
356,1,a0.b0,68315,10368,7.06346
356,1,a1.b1,65385,9557,6.3861
357,1,X,97577,14578,6.64858
357,1,Y,0,0,0
357,1,a0,70387,10708,6.92323
357,1,a1,75404,11163,6.39076
357,1,b0,76931,11615,6.81214
357,1,b1,68787,10174,6.35748
357,1,a0.b0,67488,10281,6.93969
357,1,a1.b1,65811,9699,6.34158
358,1,X,97635,14650,6.69823
358,1,Y,0,0,0
358,1,a0,69853,10608,6.98463
358,1,a1,76039,11302,6.43674
358,1,b0,76474,11582,6.89251
358,1,b1,69439,10270,6.39708
358,1,a0.b0,66858,10190,7.01335
358,1,a1.b1,66447,9857,6.36847
359,1,X,97695,14648,6.64691
359,1,Y,0,0,0
359,1,a0,69018,10586,6.90894
359,1,a1,76821,11308,6.40697
359,1,b0,75985,11493,6.82415
359,1,b1,70120,10383,6.39025
359,1,a0.b0,66021,10128,6.94757
359,1,a1.b1,67204,9905,6.38385
360,1,X,97621,14632,6.70469
360,1,Y,0,0,0
360,1,a0,68322,10388,6.99037
360,1,a1,77285,11500,6.41739
360,1,b0,75322,11433,6.9016
360,1,b1,70643,10510,6.38506
360,1,a0.b0,65247,9949,7.02784
360,1,a1.b1,67717,10067,6.36982
361,1,X,97333,14657,6.63335
361,1,Y,0,0,0
361,1,a0,67267,10447,6.93319
361,1,a1,77708,11513,6.36776
361,1,b0,74407,11439,6.85541
361,1,b1,71205,10512,6.34884
361,1,a0.b0,64118,9995,6.97519
361,1,a1.b1,68316,10062,6.33234
362,1,X,97387,14504,6.73531
362,1,Y,0,0,0
362,1,a0,66704,10011,7.08081
362,1,a1,78400,11542,6.49818
362,1,b0,73982,11090,6.95915
362,1,b1,71832,10591,6.44122
362,1,a0.b0,63513,9545,7.12226
362,1,a1.b1,69043,10153,6.43209
363,1,X,97423,14691,6.63808
363,1,Y,0,0,0
363,1,a0,65985,10092,6.93827
363,1,a1,78981,11780,6.4073
363,1,b0,73453,11205,6.83963
363,1,b1,72435,10813,6.36946
363,1,a0.b0,62759,9614,6.96932
363,1,a1.b1,69664,10388,6.3532
364,1,X,97379,14519,6.67463
364,1,Y,0,0,0
364,1,a0,65241,9803,6.9999
364,1,a1,79614,11736,6.41718
364,1,b0,72906,10948,6.88856
364,1,b1,73114,10738,6.39048
364,1,a0.b0,61975,9332,7.04029
364,1,a1.b1,70379,10324,6.35316
365,1,X,97689,14447,6.74798
365,1,Y,0,0,0
365,1,a0,64667,9795,7.10403
365,1,a1,80420,11804,6.53982
365,1,b0,72570,10893,6.97558
365,1,b1,73869,10828,6.52484
365,1,a0.b0,61344,9307,7.12539
365,1,a1.b1,71152,10459,6.50263
366,1,X,97785,14639,6.734
366,1,Y,0,0,0
366,1,a0,63931,9663,7.05951
366,1,a1,81007,12022,6.48361
366,1,b0,72006,10910,6.96535
366,1,b1,74560,11041,6.44389
366,1,a0.b0,60502,9234,7.09963
366,1,a1.b1,71807,10635,6.41542
367,1,X,97971,14624,6.66575
367,1,Y,0,0,0
367,1,a0,63182,9547,7.05646
367,1,a1,81694,12083,6.48142
367,1,b0,71452,10766,6.93201
367,1,b1,75298,11108,6.4034
367,1,a0.b0,59716,9038,7.11131
367,1,a1.b1,72601,10682,6.40039
368,1,X,97729,14589,6.65035
368,1,Y,0,0,0
368,1,a0,62389,9336,7.09683
368,1,a1,82064,12131,6.39634
368,1,b0,70810,10569,6.99196
368,1,b1,75717,11198,6.36096
368,1,a0.b0,58892,8825,7.15739
368,1,a1.b1,73053,10807,6.33626
369,1,X,97848,14581,6.71525
369,1,Y,0,0,0
369,1,a0,61585,9372,7.10297
369,1,a1,82758,12223,6.435
369,1,b0,70160,10597,6.95565
369,1,b1,76391,11263,6.43283
369,1,a0.b0,57997,8855,7.13608
369,1,a1.b1,73781,10874,6.39728
370,1,X,97775,14628,6.64855
370,1,Y,0,0,0
370,1,a0,60692,9272,7.06126
370,1,a1,83169,12336,6.41091
370,1,b0,69384,10501,6.93439
370,1,b1,76911,11412,6.37986
370,1,a0.b0,57078,8720,7.11571
370,1,a1.b1,74329,11017,6.351
371,1,X,97636,14731,6.62433
371,1,Y,0,0,0
371,1,a0,60012,9167,7.08312
371,1,a1,83445,12531,6.41513
371,1,b0,68583,10559,6.93749
371,1,b1,77233,11549,6.36852
371,1,a0.b0,56315,8666,7.13051
371,1,a1.b1,74699,11170,6.33975
372,1,X,97544,14683,6.7034
372,1,Y,0,0,0
372,1,a0,59030,9107,7.05754
372,1,a1,83920,12488,6.49191
372,1,b0,67843,10349,6.99043
372,1,b1,77798,11463,6.48713
372,1,a0.b0,55357,8514,7.12791
372,1,a1.b1,75326,11097,6.45607
373,1,X,97663,14625,6.65846
373,1,Y,0,0,0
373,1,a0,58153,8891,7.06062
373,1,a1,84487,12547,6.45063
373,1,b0,67036,10235,6.91402
373,1,b1,78471,11620,6.41807
373,1,a0.b0,54360,8354,7.10785
373,1,a1.b1,76013,11256,6.3822
374,1,X,97561,14660,6.65402
374,1,Y,0,0,0
374,1,a0,57378,8761,7.13572
374,1,a1,84951,12569,6.46296
374,1,b0,66490,9967,7.02408
374,1,b1,78916,11795,6.41814
374,1,a0.b0,53544,8178,7.19467
374,1,a1.b1,76561,11370,6.38839
375,1,X,97476,14565,6.69015
375,1,Y,0,0,0
375,1,a0,56390,8635,7.11963
375,1,a1,85263,12684,6.50095
375,1,b0,65717,9867,7.01449
375,1,b1,79368,11745,6.44794
375,1,a0.b0,52555,8053,7.18937
375,1,a1.b1,77065,11403,6.42068
376,1,X,97256,14546,6.67895
376,1,Y,0,0,0
376,1,a0,55288,8443,7.05922
376,1,a1,85490,12735,6.51826
376,1,b0,64662,9787,6.98375
376,1,b1,79765,11841,6.48188
376,1,a0.b0,51415,7843,7.10799
376,1,a1.b1,77488,11520,6.46146
377,1,X,97274,14824,6.66601
377,1,Y,0,0,0
377,1,a0,54481,8448,7.1959
377,1,a1,86008,12947,6.5046
377,1,b0,63978,9852,7.05867
377,1,b1,80365,12109,6.4391
377,1,a0.b0,50521,7870,7.26823
377,1,a1.b1,78147,11760,6.42253
378,1,X,97521,14437,6.65332
378,1,Y,0,0,0
378,1,a0,53477,8253,7.13777
378,1,a1,86751,12698,6.45732
378,1,b0,63124,9591,7.0244
378,1,b1,81162,11846,6.4388
378,1,a0.b0,49450,7647,7.22819
378,1,a1.b1,79021,11491,6.39997
379,1,X,97106,14653,6.71446
379,1,Y,0,0,0
379,1,a0,52372,8000,7.289
379,1,a1,86810,13041,6.51284
379,1,b0,62009,9467,7.16214
379,1,b1,81366,12167,6.49199
379,1,a0.b0,48281,7427,7.37579
379,1,a1.b1,79265,11850,6.46152
380,1,X,97141,14497,6.74091
380,1,Y,0,0,0
380,1,a0,51601,7874,7.34265
380,1,a1,87182,12925,6.5487
380,1,b0,61342,9354,7.19489
380,1,b1,81900,12105,6.51689
380,1,a0.b0,47467,7277,7.42999
380,1,a1.b1,79810,11788,6.47862
381,1,X,97490,14340,6.63361
381,1,Y,0,0,0
381,1,a0,50841,7657,7.11441
381,1,a1,87902,12857,6.44855
381,1,b0,60670,9107,7.01636
381,1,b1,82673,12088,6.39841
381,1,a0.b0,46640,7029,7.22464
381,1,a1.b1,80610,11769,6.38262
382,1,X,97629,14459,6.71775
382,1,Y,0,0,0
382,1,a0,49949,7583,7.24674
382,1,a1,88476,13028,6.57422
382,1,b0,59927,9045,7.11642
382,1,b1,83291,12242,6.55301
382,1,a0.b0,45744,6947,7.34533
382,1,a1.b1,81290,11935,6.52434
383,1,X,97665,14535,6.62339
383,1,Y,0,0,0
383,1,a0,49133,7511,7.16616
383,1,a1,88879,13179,6.45186
383,1,b0,59250,8978,6.99955
383,1,b1,83809,12372,6.39848
383,1,a0.b0,44875,6889,7.23211
383,1,a1.b1,81869,12071,6.37984
384,1,X,97410,14585,6.6386
384,1,Y,0,0,0
384,1,a0,47976,7532,7.25876
384,1,a1,89127,13190,6.47301
384,1,b0,58246,8958,7.10962
384,1,b1,83996,12472,6.42543
384,1,a0.b0,43753,6860,7.34519
384,1,a1.b1,82138,12159,6.40637
385,1,X,97537,14513,6.71219
385,1,Y,0,0,0
385,1,a0,47245,7108,7.33934
385,1,a1,89520,13299,6.55621
385,1,b0,57528,8703,7.15385
385,1,b1,84592,12448,6.51261
385,1,a0.b0,42954,6491,7.42829
385,1,a1.b1,82735,12186,6.48876
386,1,X,97419,14777,6.72579
386,1,Y,0,0,0
386,1,a0,46307,7200,7.38167
386,1,a1,89737,13588,6.58544
386,1,b0,56777,8680,7.1659
386,1,b1,84940,12775,6.52517
386,1,a0.b0,41968,6547,7.46815
386,1,a1.b1,83099,12510,6.49912
387,1,X,97311,14465,6.67985
387,1,Y,0,0,0
387,1,a0,45339,6907,7.29868
387,1,a1,90045,13274,6.55447
387,1,b0,55792,8551,7.06455
387,1,b1,85332,12555,6.50522
387,1,a0.b0,40934,6299,7.40022
387,1,a1.b1,83575,12282,6.4934
388,1,X,97369,14656,6.75628
388,1,Y,0,0,0
388,1,a0,44393,6864,7.47086
388,1,a1,90501,13524,6.59975
388,1,b0,54946,8455,7.29746
388,1,b1,85795,12838,6.55788
388,1,a0.b0,39936,6216,7.57207
388,1,a1.b1,84123,12564,6.5242
389,1,X,97241,14751,6.67365
389,1,Y,0,0,0
389,1,a0,43361,6881,7.28688
389,1,a1,90789,13649,6.53821
389,1,b0,54026,8446,7.11272
389,1,b1,86223,12901,6.5219
389,1,a0.b0,38901,6183,7.38347
389,1,a1.b1,84589,12637,6.4998
390,1,X,97367,14566,6.67211
390,1,Y,0,0,0
390,1,a0,42346,6555,7.3878
390,1,a1,91232,13569,6.53342
390,1,b0,53064,8239,7.21957
390,1,b1,86791,12846,6.51082
390,1,a0.b0,37815,5942,7.52928
390,1,a1.b1,85218,12600,6.47444
391,1,X,97193,14565,6.62376
391,1,Y,0,0,0
391,1,a0,41256,6468,7.35235
391,1,a1,91385,13634,6.49083
391,1,b0,52196,7947,7.12382
391,1,b1,87056,12967,6.4496
391,1,a0.b0,36686,5808,7.43647
391,1,a1.b1,85505,12744,6.43919
392,1,X,97542,14336,6.70124
392,1,Y,0,0,0
392,1,a0,40665,6045,7.40959
392,1,a1,92066,13442,6.57424
392,1,b0,51632,7714,7.15802
392,1,b1,87777,12826,6.54623
392,1,a0.b0,36035,5398,7.50945
392,1,a1.b1,86273,12594,6.52398
393,1,X,97432,14607,6.72684
393,1,Y,0,0,0
393,1,a0,39573,6208,7.43235
393,1,a1,92229,13745,6.60378
393,1,b0,50677,7792,7.26142
393,1,b1,88038,13110,6.55294
393,1,a0.b0,34972,5513,7.5692
393,1,a1.b1,86612,12875,6.54082
394,1,X,97593,14466,6.64876
394,1,Y,0,0,0
394,1,a0,38777,5889,7.39752
394,1,a1,92585,13686,6.53522
394,1,b0,49914,7593,7.14224
394,1,b1,88454,13050,6.49019
394,1,a0.b0,34196,5215,7.47344
394,1,a1.b1,87050,12829,6.4652
395,1,X,97479,14537,6.71624
395,1,Y,0,0,0
395,1,a0,37704,5913,7.46677
395,1,a1,92789,13735,6.59286
395,1,b0,48948,7644,7.23025
395,1,b1,88800,13088,6.56869
395,1,a0.b0,33160,5227,7.63057
395,1,a1.b1,87443,12855,6.54243
396,1,X,97694,14430,6.74643
396,1,Y,0,0,0
396,1,a0,36955,5605,7.44318
396,1,a1,93243,13693,6.63295
396,1,b0,48176,7278,7.21187
396,1,b1,89315,13174,6.60103
396,1,a0.b0,32314,4942,7.58013
396,1,a1.b1,88023,12950,6.5827
397,1,X,97719,14571,6.77092
397,1,Y,0,0,0
397,1,a0,36020,5550,7.49135
397,1,a1,93543,13841,6.64482
397,1,b0,47274,7256,7.3331
397,1,b1,89719,13277,6.6445
397,1,a0.b0,31398,4838,7.66536
397,1,a1.b1,88484,13077,6.62247
398,1,X,98115,14448,6.62327
398,1,Y,0,0,0
398,1,a0,35254,5444,7.38887
398,1,a1,94186,13796,6.52175
398,1,b0,46696,7042,7.191
398,1,b1,90398,13263,6.48737
398,1,a0.b0,30586,4758,7.52753
398,1,a1.b1,89230,13067,6.46583
399,1,X,98212,14558,6.71054
399,1,Y,0,0,0
399,1,a0,34163,5414,7.56114
399,1,a1,94494,13945,6.62847
399,1,b0,45649,7120,7.20169
399,1,b1,90885,13373,6.58334
399,1,a0.b0,29524,4725,7.68106
399,1,a1.b1,89748,13197,6.57445
400,1,X,97866,14678,6.68116
400,1,Y,0,0,0
400,1,a0,33180,5230,7.52256
400,1,a1,94341,14084,6.60416
400,1,b0,44615,6888,7.27671
400,1,b1,90827,13589,6.54721
400,1,a0.b0,28573,4505,7.66016
400,1,a1.b1,89724,13415,6.5312
401,1,X,97880,14558,6.67502
401,1,Y,0,0,0
401,1,a0,32338,5015,7.52144
401,1,a1,94531,14027,6.61253
401,1,b0,43788,6715,7.20447
401,1,b1,91124,13541,6.57618
401,1,a0.b0,27719,4303,7.61213
401,1,a1.b1,90059,13361,6.56328
402,1,X,97870,14668,6.69048
402,1,Y,0,0,0
402,1,a0,31372,4894,7.56191
402,1,a1,94693,14166,6.63504
402,1,b0,42718,6657,7.35722
402,1,b1,91476,13582,6.55235
402,1,a0.b0,26750,4197,7.70455
402,1,a1.b1,90466,13421,6.5399
403,1,X,97707,14653,6.75152
403,1,Y,0,0,0
403,1,a0,30523,4699,7.67014
