Time,NodeID,Genome,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,VectorPopulationNumDied,InfectiousNumDied,InfectedNumDied,AdultNumDied,MaleNumDied,VectorPopulationAvgAgeAtDeath,InfectiousAvgAgeAtDeath,InfectedAvgAgeAtDeath,AdultAvgAgeAtDeath,MaleAvgAgeAtDeath
26,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,X-a0-b0:X-a0-b0,52953,0,563,52390,0,54643,1028329,597100,6551,0,0,6551,0,2.87269,0,0,2.87269,0
27,1,X-a0-b0:Y-a0-b0,0,0,0,0,58956,54614,1030264,597100,0,0,0,0,5676,0,0,0,0,3.19803
27,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,X-a0-b0:X-a0-b0,57288,0,1089,56199,0,49051,949822,666500,7276,0,70,7206,0,3.15434,0,3.2,3.1539,0
28,1,X-a0-b0:Y-a0-b0,0,0,0,0,64408,49051,952566,666500,0,0,0,0,6259,0,0,0,0,3.58252
28,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,X-a0-b0:X-a0-b0,60528,0,1835,58693,0,43846,964751,1531900,8446,0,102,8344,0,3.80204,0,3.67647,3.80357,0
29,1,X-a0-b0:Y-a0-b0,0,0,0,0,69204,43908,966102,1531900,0,0,0,0,6847,0,0,0,0,3.98101
29,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,X-a0-b0:X-a0-b0,63884,0,2287,61597,0,34072,975160,1034440,8386,0,227,8159,0,3.86525,0,5.04846,3.83233,0
30,1,X-a0-b0:Y-a0-b0,0,0,0,0,73527,34039,976223,1034440,0,0,0,0,7570,0,0,0,0,4.32483
30,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,X-a0-b0:X-a0-b0,62752,0,2621,60131,0,29614,980165,1090800,8960,0,302,8658,0,4.1269,0,5.36755,4.08362,0
31,1,X-a0-b0:Y-a0-b0,0,0,0,0,73224,29726,981019,1090800,0,0,0,0,8015,0,0,0,0,4.6791
31,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,X-a0-b0:X-a0-b0,61351,0,3069,58282,0,25812,985348,1630220,9012,0,331,8681,0,4.95839,0,6.05438,4.9166,0
32,1,X-a0-b0:Y-a0-b0,0,0,0,0,72614,25891,985439,1630220,0,0,0,0,8106,0,0,0,0,5.20047
32,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,X-a0-b0:X-a0-b0,60151,0,3257,56894,0,19268,992652,1321440,8658,0,415,8243,0,5.13121,0,6.45542,5.06454,0
33,1,X-a0-b0:Y-a0-b0,0,0,0,0,72038,19190,992169,1321440,0,0,0,0,8100,0,0,0,0,5.74123
33,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,X-a0-b0:X-a0-b0,55586,0,3368,52218,0,16560,997619,1364480,8700,0,495,8205,0,5.51012,0,7.22828,5.40646,0
34,1,X-a0-b0:Y-a0-b0,0,0,0,0,67994,16405,997179,1364480,0,0,0,0,8186,0,0,0,0,6.18373
34,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,X-a0-b0:X-a0-b0,51857,0,3411,48446,0,13579,1001348,1444460,8106,0,493,7613,0,6.52011,0,8.32252,6.40339,0
35,1,X-a0-b0:Y-a0-b0,0,0,0,0,64553,13427,1001170,1444460,0,0,0,0,7910,0,0,0,0,6.80607
35,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,X-a0-b0:X-a0-b0,48698,0,3445,45253,0,9653,1005582,1253480,7617,0,495,7122,0,6.59814,0,8.48081,6.46728,0
36,1,X-a0-b0:Y-a0-b0,0,0,0,0,61448,9751,1004930,1253480,0,0,0,0,7449,0,0,0,0,7.3681
36,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,X-a0-b0:X-a0-b0,43650,0,3552,40098,0,8017,1009228,1269480,7353,0,498,6855,0,7.03482,0,9.08233,6.88607,0
37,1,X-a0-b0:Y-a0-b0,0,0,0,0,56328,8180,1008227,1269480,0,0,0,0,7326,0,0,0,0,7.93093
37,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,X-a0-b0:X-a0-b0,39244,0,3365,35879,0,6442,1012639,1097960,6545,0,568,5977,0,8.08312,0,9.85739,7.91451,0
38,1,X-a0-b0:Y-a0-b0,0,0,0,0,51724,6628,1011088,1097960,0,0,0,0,6749,0,0,0,0,8.67862
38,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,X-a0-b0:X-a0-b0,35345,68,3113,32164,0,4799,1015046,997780,5892,0,542,5350,0,8.4036,0,10.4114,8.20019,0
39,1,X-a0-b0:Y-a0-b0,0,0,0,0,47380,4840,1014790,997780,0,0,0,0,6393,0,0,0,0,9.27389
39,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,X-a0-b0:X-a0-b0,31015,150,2864,28001,0,3796,1017604,1029420,5572,14,494,5064,0,8.84225,14.4286,10.5263,8.66252,0
40,1,X-a0-b0:Y-a0-b0,0,0,0,0,42625,3848,1017192,1029420,0,0,0,0,5972,0,0,0,0,9.84377
40,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,X-a0-b0:X-a0-b0,27251,226,2605,24420,0,3049,1020201,772560,4813,27,429,4357,0,9.67131,15.2963,11.4802,9.45834,0
41,1,X-a0-b0:Y-a0-b0,0,0,0,0,38164,3075,1019921,772560,0,0,0,0,5523,0,0,0,0,10.7036
41,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,X-a0-b0:X-a0-b0,23877,293,2329,21255,0,2297,1021774,720020,4268,38,394,3836,0,10.1706,16.1053,12.0228,9.92153,0
42,1,X-a0-b0:Y-a0-b0,0,0,0,0,33869,2327,1021331,720020,0,0,0,0,5205,0,0,0,0,11.2774
42,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,X-a0-b0:X-a0-b0,20694,322,2078,18294,0,1747,1023708,719180,3815,50,379,3386,0,10.7059,18.2,12.6359,10.3792,0
43,1,X-a0-b0:Y-a0-b0,0,0,0,0,29936,1760,1023064,719180,0,0,0,0,4574,0,0,0,0,11.9915
43,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,X-a0-b0:X-a0-b0,17870,369,1840,15661,0,170989,855308,521820,3296,52,306,2938,0,11.5367,17.6923,13.1667,11.258,0
44,1,X-a0-b0:Y-a0-b0,0,0,0,0,26281,170875,855662,521820,0,0,0,0,4115,0,0,0,0,12.5937
44,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,X-a0-b0:X-a0-b0,15446,373,1583,13490,0,160004,1037696,482200,2846,77,311,2458,0,12.0257,17.8182,13.4244,11.6672,0
45,1,X-a0-b0:Y-a0-b0,0,0,0,0,22974,159950,1037538,482200,0,0,0,0,3740,0,0,0,0,13.3853
45,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,X-a0-b0:X-a0-b0,13048,359,1363,11326,0,166132,1006182,470040,2679,87,286,2306,0,12.5091,18.4253,13.8636,12.118,0
46,1,X-a0-b0:Y-a0-b0,0,0,0,0,19970,165483,1006486,470040,0,0,0,0,3301,0,0,0,0,13.8767
46,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,X-a0-b0:X-a0-b0,11044,348,1195,9501,0,169798,1011917,328800,2211,63,233,1915,0,13.2189,18.5079,15.0944,12.8167,0
47,1,X-a0-b0:Y-a0-b0,0,0,0,0,17288,169079,1012371,328800,0,0,0,0,2891,0,0,0,0,14.6641
47,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,X-a0-b0:X-a0-b0,123287,333,1039,121915,0,58859,1013478,296780,1873,72,191,1610,0,13.9349,19.6806,15.8953,13.4453,0
48,1,X-a0-b0:Y-a0-b0,0,0,0,0,128236,58319,1014602,296780,0,0,0,0,2643,0,0,0,0,15.2157
48,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,X-a0-b0:X-a0-b0,104055,325,3903,99827,0,68426,1013786,289580,23117,73,214,22830,0,2.00385,20.6438,15.7804,1.81511,0
49,1,X-a0-b0:Y-a0-b0,0,0,0,0,118306,67938,1015505,289580,0,0,0,0,13819,0,0,0,0,3.4158
49,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,X-a0-b0:X-a0-b0,106908,300,3578,103030,0,66531,1015068,196540,11543,74,441,11028,0,3.51174,21.2973,7.44671,3.23504,0
50,1,X-a0-b0:Y-a0-b0,0,0,0,0,119451,66418,1016255,196540,0,0,0,0,13034,0,0,0,0,4.22886
50,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,X-a0-b0:X-a0-b0,107310,285,3566,103459,0,65996,1015849,176640,12777,56,409,12312,0,3.75018,21.8214,6.90709,3.56311,0
51,1,X-a0-b0:Y-a0-b0,0,0,0,0,119577,65914,1016430,176640,0,0,0,0,13091,0,0,0,0,4.69506
51,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,X-a0-b0:X-a0-b0,100891,265,5173,95453,0,65296,1018072,6764960,19277,61,640,18576,0,4.15262,21.4262,6.10781,4.02853,0
52,1,X-a0-b0:Y-a0-b0,0,0,0,0,119217,65445,1017927,6764960,0,0,0,0,13032,0,0,0,0,5.02977
52,1,X-a1-b0:X-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,X-a1-b0:Y-a1-b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,X-a0-b1:X-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,X-a0-b1:Y-a0-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,X-a1-b1:X-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,X-a1-b1:Y-a1-b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1,X-a0-b0:X-a0-b0,101259,213,4988,96058,0,64697,1018497,333140,12467,71,602,11794,0,4.58129,22.8592,6.58306,4.36909,0
